LGA;Ward;Settlement;Facility;Type;Ownership;Address;Longitude;Latitude
Burutu;Egodor Ward;;Enekorogha Primary Health Centre;;;;;
Burutu;Egodor Ward;;Ayakoromo Primary Health Centre;;;;;
Burutu;Egodor Ward;;Okarika Primary Health Centre;;;;;
Burutu;Egodor Ward;;Sokebolou Primary Health Centre;;;;;
Burutu;Eseinbiri Ward;;Oboro Primary Health Centre;;;;;
Burutu;Eseinbiri Ward;;Okpokunou Primary Health Centre;;;;;
Burutu;Kiagbodo Ward;;Kiagbodo Primary Health Centre;;;;;
Burutu;Kiagbodo Ward;;Kiagbodo General Hospital;;;;;
Burutu;Kiagbodo Ward;;Bikorogha Primary Health Centre;;;;;
Burutu;Obetebe Ward;;Ekogbene Primary Health Centre;;;;;
Burutu;Obetebe Ward;;Obotebe Primary Health Centre;;;;;
Burutu;Ogulagha Ward;;Odimodi Primary Health Centre;;;;;
Burutu;Ogulagha Ward;;Torugbene Primary Health Centre;;;;;
Burutu;Ogulagha Ward;;Ogulagba Cottage Hospital;;;;;
Burutu;Ojobo Ward;;Forcados Government Hospital;;;;;
Burutu;Ojobo Ward;;Ojobo Primary Health Centre;;;;;
Burutu;Ojobo Ward;;Ojobo Government Hospital;;;;;
Burutu;Ojobo Ward;;Burutu Primary Health Centre;;;;;
Burutu;Tamigbe Ward;;Tamigbe Primary Health Centre;;;;;
Burutu;Tuomo Ward;;Tuomo Primary Health Centre;;;;;
Burutu;Tuomo Ward;;Ogbobagbene Primary Health Centre;;;;;
Ethiope East;Abraka Ward;;Wima Clinic;;;;;
Ethiope East;Abraka Ward;;Abraka Po Primary Health Centre;;;;;
Ethiope East;Abraka Ward;;Abraka Government Hospital;;;;;
Ethiope East;Abraka Ward;;Delsu Clinic;;;;;
Ethiope East;Egbo Kokori Ward;;Eroike Cottage Hospital;;;;;
Ethiope East;Egbo Kokori Ward;;Oshevire Mem Nursing and Maternity Home;;;;;
Ethiope East;Egbo Kokori Ward;;Kokori Inland Primary Health Centre;;;;;
Ethiope East;Egbo Kokori Ward;;Samagidi Primary Health Centre;;;;;
Ethiope East;Eku Ward;;Eku Tuberculosis and Leprosy Control Unit;;;;;
Ethiope East;Eku Ward;;Emonefe Hospital;;;;;
Ethiope East;Eku Ward;;Eku Baptist Hospital;;;;;
Ethiope East;Eku Ward;;Eku Health Post;;;;;
Ethiope East;Ethiope East Unknown Ward;;Majoroh Clinic;;;;;
Ethiope East;Igun Ward;;Igun Primary Health Centre;;;;;
Ethiope East;Isiokolo Ward;;Isiokolo General Hospital;;;;;
Ethiope East;Isiokolo Ward;;Isiokolo Primary Health Centre;;;;;
Ethiope East;Okpara Ward;;Okurekpo Primary Health Centre;;;;;
Ethiope East;Okpara Ward;;Okoredafe Health Post;;;;;
Ethiope East;Okpara Ward;;Okpara-Inland Primary Health Centre;;;;;
Ethiope East;Okpara Ward;;St Francis Catholic Hospital (Ethiope East);;;;;
Ethiope East;Orhroakpo Ward;;Orhoakpo Health Centre;;;;;
Ethiope East;Oria Ward;;Oria-Abraka Primary Health Centre;;;;;
Ethiope East;Ovu Ward;;Ovorie Primary Health Centre;;;;;
Ethiope East;Ovu Ward;;Orhrokpor Primary Health Centre;;;;;
Ethiope East;Ovu Ward;;Ovu Primary Health Centre;;;;;
Ethiope East;Ovu Ward;;Urhuokpe Health Centre;;;;;
Ethiope East;Urhuvie Ward;;Urhuovie Primary Health Centre;;;;;
Ethiope West;Jesse 1 Ward;;Jesse Town Primary Health Centre;;;;;
Ethiope West;Jesse 2 Ward;;Irhodo Town Primary Health Centre;;;;;
Ethiope West;Jesse 2 Ward;;Ekroda Primary Health Centre;;;;;
Ethiope West;Jesse 3 Ward;;Ejenesa Town Primary Health Centre;;;;;
Ethiope West;Jesse 4 Ward;;Onyobru Primary Health Centre;;;;;
Ethiope West;Jesse 4 Ward;;Boboroku Primary Health Centre;;;;;
Ethiope West;Mosogar 1 Ward;;Mosogar Town Primary Health Centre;;;;;
Ethiope West;Mosogar 2 Ward;;Mosogar Cottage Hospital;;;;;
Ethiope West;Ogharefe 1 Ward;;Oghara Town Primary Health Centre;;;;;
Ethiope West;Ogharefe 1 Ward;;Otefe Primary Health Centre;;;;;
Ethiope West;Ogharefe 1 Ward;;Ijomi Town Primary Health Centre;;;;;
Ethiope West;Ogharefe 1 Ward;;Delta State University Teaching Hospital;;;;;
Ethiope West;Ogharefe 2 Ward;;Oghara General Hospital;;;;;
Ethiope West;Ogharefe 2 Ward;;Ogharefe Primary Health Centre;;;;;
Ethiope West;Ogharefe 3 Ward;;Ovade Primary Health Centre;;;;;
Ethiope West;Ogharefe 3 Ward;;Ugbenu Primary Health Centre;;;;;
Ethiope West;Oghareki 2 Ward;;Peace Maternity Home;;;;;
Ethiope West;Oghareki 2 Ward;;Okunigho Town Primary Health Centre;;;;;
Ethiope West;Oghareki 2 Ward;;Ajabodudu Clinic;;;;;
Ethiope West;Oghareki 2 Ward;;Ajagbodudu Primary Health Centre (Ethiope West);;;;;
Ika North East;Akumazi Ward;;Ekwuoma Primary Health Centre;;;;;
Ika North East;Akumazi Ward;;Igbodo Primary Health Centre;;;;;
Ika North East;Akumazi Ward;;Owerre-Olubor Primary Health Centre;;;;;
Ika North East;Akumazi Ward;;Akwumazi Primary Health Centre;;;;;
Ika North East;Boji-Boji 1 Ward;;Concept Clinic;;;;;
Ika North East;Boji-Boji 1 Ward;;Anioma Hospital;;;;;
Ika North East;Boji-Boji 1 Ward;;Victory Maternity Home (Ika North East);;;;;
Ika North East;Boji-Boji 1 Ward;;All Saints Maternity Home (Ika North East);;;;;
Ika North East;Boji-Boji 1 Ward;;Dayspring Maternity Home;;;;;
Ika North East;Boji-Boji 1 Ward;;Ray Clinic;;;;;
Ika North East;Boji-Boji 1 Ward;;Ehuikeh Maternity Home;;;;;
Ika North East;Boji-Boji 1 Ward;;Blessed Maternity Home;;;;;
Ika North East;Boji-Boji 1 Ward;;Shalom Clinic;;;;;
Ika North East;Idumuesah Ward;;Idumesah Primary Health Centre;;;;;
Ika North East;Igbodo Ward;;Mbiri Primary Health Centre;;;;;
Ika North East;Ika North Unknown Ward;;Kifa Clinic and Maternity;;;;;
Ika North East;Ika North Unknown Ward;;Ute Eremu Primary Health Centre;;;;;
Ika North East;Ika North Unknown Ward;;All Grace Maternity Home;;;;;
Ika North East;Ika North Unknown Ward;;St John Catholic Maternity Home;;;;;
Ika North East;Mbiri Ward;;Owa-Alidimma Primary Health Centre;;;;;
Ika North East;Mbiri Ward;;Ute-Okpu Primary Health Centre;;;;;
Ika North East;Otolokpo Ward;;Otolokpo Primary Health Centre;;;;;
Ika North East;Owa-Alero Ward;;Sam-Seri Clinic;;;;;
Ika North East;Owa-Alero Ward;;Alero Government Hospital;;;;;
Ika North East;Owa-Alero Ward;;Owa-Alero Primary Health Centre;;;;;
Ika North East;Owa-Alizomor Ward;;Owa-Alizomor Primary Health Centre;;;;;
Ika North East;Owanta Ward;;Owanta Primary Health Centre;;;;;
Ika North East;Owa-Oyibu Ward;;Boji-Boji Owa Primary Health Centre;;;;;
Ika North East;Owa-Oyibu Ward;;Owa-Oyibu Primary Health Centre;;;;;
Ika North East;Owa-Oyibu Ward;;Owa-Oyibo General Hospital;;;;;
Ika North East;Umunede Ward;;Errand Clinic;;;;;
Ika North East;Umunede Ward;;Umunede Government Hospital;;;;;
Ika North East;Umunede Ward;;St. Elizabeth Clinic and Maternity;;;;;
Ika North East;Umunede Ward;;Umunede Primary Health Centre;;;;;
Ika North East;Ute-Okpu Ward;;Ute-Ogbeje Primary Health Centre;;;;;
Ika South;Agbor Obi Ward;;Agbor-Obi Primary Health Centre;;;;;
Ika South;Alihagwu Ward ;;Alihame Primary Health Centre;;;;;
Ika South;Alihagwu Ward ;;Alihagwu Primary Health Centre;;;;;
Ika South;Boji-Boji 2 Agbor Ward;;Agbor Model Primary Health Centre;;;;;
Ika South;Oyoko Ward;;Oyoko Primary Health Centre;;;;;
Isoko North;Ellu Ward;;Ovrode Primary Health Centre;;;;;
Isoko North;Ellu Ward;;Ellu Primary Health Centre;;;;;
Isoko North;Ellu Ward;;"de Aradhe Primary Health Centre	";;;;;
Isoko North;Emevor Ward;;Emevor Primary Health Centre;;;;;
Isoko North;Emevor Ward;;Isi Emevor Primary Health Centre;;;;;
Isoko North;Iyede 1 Ward ;;Uvie Clinic and Maternity;;;;;
Isoko North;Iyede 1 Ward ;;Otor-Iyede Primary Health Centre;;;;;
Isoko North;Iyede 1 Ward ;;Iwride-Iyede Primary Health Centre;;;;;
Isoko North;"de Iyede 2 Ward	";;"de Ekiugbo Iyede Primary Health Centre	";;;;;
Isoko North;Ofagbe Ward;;Ofagbe Government Hospital;;;;;
Isoko North;Ofagbe Ward;;Ofagbe Primary Health Centre;;;;;
Isoko North;Okpe_Isoko Ward;;Okpe Isoko Primary Health Centre;;;;;
Isoko North;Owhe 1 Ward ;;Owhe Logbo Primary Health Centre;;;;;
Isoko North;Owhe 1 Ward ;;Iluelogbo Government Hospital;;;;;
Isoko North;Owhe 2 Ward ;;"de Otor Owhe Primary Health Centre	";;;;;
Isoko North;Owhe 2 Ward ;;"de Akiewhe Primary Health Centre	";;;;;
Isoko North;Owhe 3 Ward ;;"de Otibio Primary Health Centre	";;;;;
Isoko North;Oyede Ward;;Oyede Primary Health Centre;;;;;
Isoko North;Oyede Ward;;Bethel Primary Health Centre;;;;;
Isoko North;Ozoro 1 Ward ;;"de St. Mary Catholic Maternity	";;;;;
Isoko North;Ozoro 1 Ward ;;"de Victory Clinic	";;;;;
Isoko North;Ozoro 2 Ward ;;"de Erovie Primary Health Centre	";;;;;
Isoko North;Ozoro 2 Ward ;;St Mary Catholic Maternity Home;;;;;
Isoko North;Ozoro 3 Ward;;Ozoro Primary Health Centre;;;;;
Isoko North;Ozoro 3 Ward;;Ozoro General Hospital;;;;;
Isoko South;Aviara Ward;;Aviara General Hopital;;;;;
Isoko South;Emede Ward;;"de Araya Primary Health Centre	";;;;;
Isoko South;Emede Ward;;"de Emede Primary Health Centre	";;;;;
Isoko South;Enwhe Ward;;Enhwe Primary Health Centre;;;;;
Isoko South;Igbide Ward;;Igbide Primary Health Centre;;;;;
Isoko South;Igbide Ward;;Egbo-Igbide Primary Health Centre;;;;;
Isoko South;Igbide Ward;;Ikpide Primary Health Centre;;;;;
Isoko South;"de Irri Ward	";;Ivori Primary Health Centre;;;;;
Isoko South;"de Irri Ward	";;Irri Primary Health Centre;;;;;
Isoko South;Oleh 1 Ward ;;Oleh General Hospital;;;;;
Isoko South;Oleh 1 Ward ;;Oleh Primary Health Centre;;;;;
Isoko South;Olomoro Ward;;"de Olomoro General Hospital	";;;;;
Isoko South;Uzere Ward;;Ivrogbo Primary Health Centre;;;;;
Isoko South;Uzere Ward;;"de Uzere General Hospital	";;;;;
Isoko South;Uzere Ward;;Uzere Primary Health Centre;;;;;
Ndokwa East;Aboh/Akarai Ward;;Akarrai-Etiti Health Clinic;;;;;
Ndokwa East;Afor/Obikwele Ward;;Ogbedigbo Primary Health Centre;;;;;
Ndokwa East;Afor/Obikwele Ward;;Obetim Primary Health Centre;;;;;
Ndokwa East;Afor/Obikwele Ward;;Iselegu Primary Health Centre;;;;;
Ndokwa East;Ase Ward;;Ase Primary Health Centre;;;;;
Ndokwa East;Ashaka/Ushie Ward ;;Ashaka Primary Health Centre;;;;;
Ndokwa East;Ashaka/Ushie Ward ;;"de Ushie Primary Health Centre	";;;;;
Ndokwa East;Azagba/Ibedeni Ward;;Ibedeni Primary Health Centre;;;;;
Ndokwa East;Beneku/Utchi/Okpai Ward;;Utchi Oboma Primary Health Centre;;;;;
Ndokwa East;Beneku/Utchi/Okpai Ward;;Okpai Oluchi Health Clinic;;;;;
Ndokwa East;Beneku/Utchi/Okpai Ward;;Beneku Health Centre;;;;;
Ndokwa East;Ibrede/Igbuku Ward;;"de Igbuku Primary Health Centre	";;;;;
Ndokwa East;Ibrede/Igbuku Ward;;Ibrede Primary Health Centre;;;;;
Ndokwa East;Onuaboh/Inyi/Aballa Ward;;Aballa-Obodo Health Clinic;;;;;
Ndokwa East;Onuaboh/Inyi/Aballa Ward;;"de Aballa-Uno Primary Health Centre	";;;;;
Ndokwa East;Onyah/Umuolu Ward;;Onya Comprehensive Health Centre;;;;;
Ndokwa East;Ossissa Ward ;;"de Umuoshimili Primary Health Centre	";;;;;
Ndokwa East;Ossissa Ward ;;"de Oloa Ossissa Primary Health Centre	";;;;;
Ndokwa West;Abbi 1 Ward;;Abbi Primary Health Centre;;;;;
Ndokwa West;Emu Ward;;"de Ebendo Primary Health Centre	";;;;;
Ndokwa West;Emu Ward;;Emu Uno Primary Health Centre;;;;;
Ndokwa West;Etua Ward;;"de Etua Primary Health Centre	";;;;;
Ndokwa West;Kwale Ward;;Kwale General Hospital;;;;;
Ndokwa West;Kwale Ward;;"de Ogbe-Ani Primary Health Centre	";;;;;
Ndokwa West;Kwale Ward;;"de FSP Primary Health Centre	";;;;;
Ndokwa West;Kwale Ward;;"de Umusam Primary Health Centre	";;;;;
Ndokwa West;Kwale Ward;;Donalc Hospital;;;;;
Ndokwa West;Ndemili Ward ;;Ulogwe Isumpe Primary Health Centre;;;;;
Ndokwa West;Ndemili Ward ;;"de Farm Settlement Health Post	";;;;;
Ndokwa West;Ndemili Ward ;;Ndemili Primary Health Centre;;;;;
Ndokwa West;Ogume 1 Ward;;Ogume Primary Health Centre;;;;;
Ndokwa West;Ogume 1 Ward;;"de Utue Ogume Primary Health Centre	";;;;;
Ndokwa West;Ogume 2 Ward;;Ogbole Primary Health Centre;;;;;
Ndokwa West;Onicha Okwuani Ward;;Onicha Ukwani Primary Health Centre;;;;;
Ndokwa West;Utagba-Uno Ward;;Utagba Uno Primary Health Centre (Ward 6);;;;;
Okpe;Adagbrassa Ward;;Aragba Okpe Primary Health Centre;;;;;
Okpe;Adagbrassa Ward;;Adagbrassa Primary Health Centre (Okpe);;;;;
Okpe;Adeje Ward;;Imo Nursing and Maternity Home;;;;;
Okpe;Adeje Ward;;Adeje Primary Health Centre;;;;;
Okpe;Aghalokpe Ward;;Aghalopke Primary Health Centre;;;;;
Okpe;Egborode Ward;;Okukoko Primary Health Centre ;;;;;
Okpe;Evwrigen Ward;;Evwriyen Primary Health Centre;;;;;
Okpe;Evwrigen Ward;;Amoukpokpo Primary Health Centre;;;;;
Okpe;Jeddo Ward;;Jeddo Primary Health Centre;;;;;
Okpe;Jeddo Ward;;Ugbokodo Primary Health  Centre ;;;;;
Okpe;Jeddo Ward;;Ughoton Primary Health Centre;;;;;
Okpe;"de Oha	Ward";;Osubi Primary Health Centre;;;;;
Okpe;"de Oha	Ward";;Oha Primary Health Centre;;;;;
Okpe;Okwabude Ward;;Ekwabude Primary Health Centre;;;;;
Okpe;Okwabude Ward;;Mereje Cottage Hospital;;;;;
Okpe;Okwabude Ward;;Mereje Primary Health Centre;;;;;
Okpe;Orerokpe Ward;;Arienghaue Medical Foundation Clinic;;;;;
Okpe;Orerokpe Ward;;Orerokpe Primary Health Centre;;;;;
Okpe;Orerokpe Ward;;Orerokpe General Hospital;;;;;
Okpe;Orerokpe Ward;;Ijakpa-Mereje Primary Health Centre ;;;;;
Okpe;Oviri Okpe Ward;;Oviri Okpe Primary Health Centre;;;;;
Oshimili North;Achala/Ezukwu/Ogboli Ward;;Achala Ibusa Primary Health Centre;;;;;
Oshimili North;Achala/Ezukwu/Ogboli Ward;;Ogboli Comprehensive Health Centre;;;;;
Oshimili North;Akwukwu/Atuma Ward;;Akwukwu-Igbo Primary Health Centre;;;;;
Oshimili North;Akwukwu/Atuma Ward;;Akwukwu-Igbo Government Hospital;;;;;
Oshimili North;Akwukwu/Atuma Ward;;Atuma Primary Health Centre;;;;;
Oshimili North;Ebu Ward;;Ebu Government Hospital;;;;;
Oshimili North;Ebu Ward;;Ebu Primary Health Centre;;;;;
Oshimili North;Illah Ward;;Illah Primary Health Centre;;;;;
Oshimili North;Ogbeowele Ward;;Holy Cross Clinic and Maternity;;;;;
Oshimili North;Ogbeowele Ward;;St Ann Nursing and Maternity Home;;;;;
Oshimili North;Ogbeowele Ward;;Ibusa Government Hospital;;;;;
Oshimili North;Ogbeowele Ward;;St Christopher's Clinic (Oshimili North);;;;;
Oshimili North;Okpanam/Ugbolu Ward;;Okpanam Primary Health Centre;;;;;
Oshimili North;Okpanam/Ugbolu Ward;;Okpanam Comprehensive Health Centre;;;;;
Oshimili North;Okpanam/Ugbolu Ward;;Ugbolu Primary Health Centre;;;;;
Oshimili North;Ukala/Aninwalo Ward;;Ukalla Okpunor Primary Health Centre;;;;;
Oshimili North;Umuodafe Ward;;Ibusa Primary Health Centre;;;;;
Oshimili South;"de Akuebulu Ward	";;Akwuebulu Primary Health Centre;;;;;
Oshimili South;"de Cable Point ward	";;St Rebecca's Clinic;;;;;
Oshimili South;"de Cable Point ward	";;Cable Point Asaba Primary Health Centre;;;;;
Oshimili South;"de Oko Ogbele Ward	";;Oko-Ogbele Primary Health Centre;;;;;
Oshimili South;Oko-Amakom Ward;;Oko-Anala Primary Health Centre;;;;;
Oshimili South;Okwe Ward;;Okwe Primary Health Centre;;;;;
Oshimili South;Okwe Ward;;St Michael Nursing and Maternity;;;;;
Oshimili South;"de Umuagu Ward	";;Nwakaego Madumezia Memorial Medical Centre;;;;;
Oshimili South;"de Umuagu Ward	";;Fidmed Medical Laboratory;;;;;
Oshimili South;"de Umuagu Ward	";;Icon Clinic;;;;;
Oshimili South;"de Umuagu Ward	";;Umuagu Asaba Primary Health Centre;;;;;
Oshimili South;Umuezei Ward;;St Theresa Maternity Home (Oshimili South);;;;;
Oshimili South;Umuezei Ward;;Caify Nursing and Maternity Clinic;;;;;
Oshimili South;Umuezei Ward;;May Flower Clinic;;;;;
Oshimili South;"de Umuonaje Ward	";;Mother and Child Maternity Home;;;;;
Oshimili South;"de Umuonaje Ward	";;Midland Clinic;;;;;
Oshimili South;West End Ward;;Asaba Federal Medical Centre;;;;;
Oshimili South;West End Ward;;Comfort Consult Clinic;;;;;
Oshimili South;West End Ward;;"de Model Primary Health Centre	";;;;;
Oshimili South;West End Ward;;Anwai Primary Health Centre;;;;;
Patani;Abari Ward;;Abare Primary Health Centre;;;;;
Patani;Bulu Angiama Ward;;Bulu-Apelebiri Primary Health Centre;;;;;
Patani;Patani 2 Ward;;Patani Primary Health Centre;;;;;
Patani;Ture Apelebiri Ward;;Toru Apelebiri Primary Health Centre;;;;;
Patani;Turu Angiama Ward;;Bulu-Angiama Primary Health Centre;;;;;
Sapele;Amuogodo Ward;;Obule Clinic;;;;;
Sapele;Elume Ward;;Edegbode Primary Health Centre;;;;;
Sapele;Hausa Ward;;St. Elizabeth Clinic;;;;;
Sapele;Okpe Ward;;Divine Care Clinic;;;;;
Sapele;Okpe Ward;;God's Will Clinic;;;;;
Sapele;Okpe Ward;;Nene Hospital;;;;;
Sapele;Okpe Ward;;St Francis Catholic Hospital (Sapele);;;;;
Sapele;Okpe Ward;;Gwede Maternity Home;;;;;
Sapele;Okpe Ward;;Okwovwori-Amukpe Comprehensive Health Centre;;;;;
Sapele;Okpe Ward;;Omodibo Nursing and Maternity Home;;;;;
Sapele;Okpe Ward;;Life Flour Mill Clinic and Maternity;;;;;
Sapele;Okpe Ward;;St Thomas Clinic (Sapele);;;;;
Sapele;Okpe Ward;;Sapele Clinic;;;;;
Sapele;Okpe Ward;;Okparavero Memorial Hospital;;;;;
Sapele;Okpe Ward;;Sea Board Clinic;;;;;
Sapele;Okpe Ward;;Odeghe Clinic;;;;;
Sapele;Okpe Ward;;Naval Base Clinic;;;;;
Sapele;Okpe Ward;;Patoner Hospital;;;;;
Sapele;Okpe Ward;;Samaritan Clinic;;;;;
Sapele;Okpe Ward;;Eternit Clinic;;;;;
Sapele;Okpe Ward;;Mary Mercy Maternity Home;;;;;
Sapele;Okpe Ward;;Faith Nursing and Maternity Home (Sapele);;;;;
Sapele;Okpe Ward;;Sapele Primary Health Centre;;;;;
Sapele;Okpe Ward;;Sapele Hope Clinic;;;;;
Sapele;Ugborhen Ward;;Okuo-Ovu Primary Health Centre;;;;;
Sapele;Ugborhen Ward;;Ugborhen Primary Health Centre;;;;;
Udu;"de Aladja Ward	";;Lonia Clinic;;;;;
Udu;"de Aladja Ward	";;Aladja Primary Health Centre;;;;;
Udu;"de Egini Ward	";;Egini Primary Health Centre;;;;;
Udu;"de Egini Ward	";;Ujevwu Primary Health Centre;;;;;
Udu;"de Ekete Ward	";;Ekete Primary Health Centrre;;;;;
Udu;"de Emadadja Ward	";;Emadadja Primary Health Centre;;;;;
Udu;"de Emadadja Ward	";;Ubogo Primary Health Centre;;;;;
Udu;"de Ogbe Udu Ward	";;Ogbe-Udu Primary Health Centre;;;;;
Udu;"de Opete Ward	";;Opete Primary Health Centre;;;;;
Udu;"de Orhuruworun Ward	";;Caleb Nur /Maternity Home;;;;;
Udu;"de Orhuruworun Ward	";;DSC Hospital;;;;;
Udu;"de Orhuruworun Ward	";;Orhuwhorun Primary Health Centre;;;;;
Ughelli North;Afiesere Ward;;Ododegho Primary Health Centre;;;;;
Ughelli North;Afiesere Ward;;Ufuoma Primary Health Centre 2;;;;;
Ughelli North;Afiesere Ward;;Afiesere Primary Health Centre;;;;;
Ughelli North;Afiesere Ward;;Odovie Primary Health Centre;;;;;
Ughelli North;Afiesere Ward;;Eruemukohwarien Primary Health Centre;;;;;
Ughelli North;Agbarha Ward;;Omovwodorirhibo Primary Health Centre;;;;;
