LGA;Ward;Settlement;Facility;Type;Ownership;Address;Longitude;Latitude
Afikpo South;Amairi  Ward;;Ugwuama Health Centrre;;;;;
Afikpo South;Amairi  Ward;;Libolo Health Centre;;;;;
Afikpo South;Amangwu Ward;;Amangwu Millennium Development Goal Health Centre;;;;;
Afikpo South;Amangwu Ward;;Asaga Health Post;;;;;
Afikpo South;Amangwu Ward;;Amangwu Health Centre (Afrikpo South);;;;;
Afikpo South;Ebiri  Ward;;Amaiyi Health Post;;;;;
Afikpo South;Ebunwana Ward;;Igbara Health Post;;;;;
Afikpo South;Ebunwana Ward;;Model Health Centre;;;;;
Afikpo South;Ekoli A Ward;;Ekoli Health Centre;;;;;
Afikpo South;Ekoli A Ward;;Chioma Maternity Home;;;;;
Afikpo South;Ekoli A Ward;;Ekoli Edda Presbyterian Joint Hospital;;;;;
Afikpo South;Etiti B/Amoso Ward;;Model PHC Etiti;;;;;
Afikpo South;Etiti B/Amoso Ward;;Etiti Health Post;;;;;
Afikpo South;Idima Ward;;Amaeta Health Centre;;;;;
Afikpo South;Idima Ward;;Amato Millennium Development Goal Health Centre;;;;;
Afikpo South;Ndioke  Ward;;Okpontor Mellinium Development Goal;;;;;
Afikpo South;Ndioke  Ward;;Ekula Health centre;;;;;
Afikpo South;Ndioke  Ward;;Ogwuma Health Centre;;;;;
Afikpo South;Ndioke  Ward;;Ndiolughu Health Post;;;;;
Afikpo South;Nguzu Ward;;Nguzu Health Centre;;;;;
Afikpo South;Ogbu Ward;;Ogbu Health Centre;;;;;
Afikpo South;Ogbu Ward;;Itim Health Centre MDG;;;;;
Afikpo South;Osso Ward;;Ndi Okpo Health Center MDG;;;;;
Afikpo South;Osso Ward;;en Ndi Obsi Health Post;;;;;
Afikpo South;Osso Ward;;Amasonta Health Centre;;;;;
Afikpo South;Owutu  Ward;;Owutu Edda General Hospital;;;;;
Afikpo South;Owutu  Ward;;Amaepiti Health Post ;;;;;
Afikpo South;Owuu Ward;;Ebunwana Millennium Development Goal Health Centre;;;;;
Afikpo South;Owuu Ward;;Owutu Health Centre;;;;;
Ebonyi;Abaofia Ward;;Abofia Health Centre;;;;;
Ebonyi;Abaofia Ward;;Good Shepherd Clinic;;;;;
Ebonyi;Agalegu Ward;;Abarigwe Health Centre;;;;;
Ebonyi;Agalegu Ward;;Obobo Health Centre;;;;;
Ebonyi;Echi Aba Ward;;Chidima Clinic and Maternity;;;;;
Ebonyi;Egwudinagu Ward;;Edukwuegbu Health Centre;;;;;
Ebonyi;Egwudinagu Ward;;Onyirigbo Health Centre MDG;;;;;
Ebonyi;Egwudinagu Ward;;MDGs Ndiechi;;;;;
Ebonyi;Egwudinagu Ward;;Uloenwu Health Centre;;;;;
Ebonyi;Egwudinagu Ward;;New Era Health Centre;;;;;
Ebonyi;Enyibuchiri 1 Ward;;Ogbala Health Post;;;;;
Ebonyi;Enyibuchiri 1 Ward;;Ntezi Health Centre(Randa) Millennium Development Goal;;;;;
Ebonyi;Enyibuchiri 1 Ward;;Ogbaga Health Post (Ebonyi);;;;;
Ebonyi;Enyibuchiri 1 Ward;;Okaria Health Post;;;;;
Ebonyi;Enyibuchiri 1 Ward;;Ndioffia Health Centre;;;;;
Ebonyi;Enyibuchiri 2 Ward;;Ukpachacha Health Centre;;;;;
Ebonyi;Kpiri-Kpiri Ward;;Chidera Health Clinic and Maternity;;;;;
Ebonyi;Kpiri-Kpiri Ward;;Mile 4 Hospital;;;;;
Ebonyi;Mbeke Ward;;Ohgelode Health Centre;;;;;
Ebonyi;Mbeke Ward;;Mbeke Health Centre;;;;;
Ebonyi;Mbeke Ward;;Holy Trinty Motherless And Maternity Home;;;;;
Ebonyi;Mbeke Ward;;Ndiefi Health Centre;;;;;
Ebonyi;Mbeke Ward;;Mbeke Nwaji Health Centre;;;;;
Ebonyi;Ndiebor II Ward;;Ededagu Millennium Development Goal Health Centre ;;;;;
Ebonyi;Nduebor Ward;;Odomoke General Hospital;;;;;
Ebonyi;New Layout Ward;;Ugo Dorcas Mercy Maternity Home;;;;;
Ebonyi;New Layout Ward;;Nsugbe Maternal and Child Health Centre;;;;;
Ebonyi;Ntezi Aba Ward;;Ntezi Aba Health Post;;;;;
Ebonyi;Oguzoronweya Ward;;Oguzoronweya Health Post;;;;;
Ebonyi;Onuenyim Ward;;Ndioffia Health Centre;;;;;
Ebonyi;Onuenyim Ward;;Onuenyim Millennium Development Goal;;;;;
Ebonyi;Onuenyim Ward;;Ndiugo Health Centre;;;;;
Ebonyi;Ugbodo Ward;;Ugbodo Health Centre;;;;;
Ebonyi;Ugbodo Ward;;Okpanku Health Post;;;;;
Ebonyi;Ukpachacha Ward;;Ette Nkaliki Health Centre;;;;;
Ezza North;Amuda Ward;;Amaewula HC;;;;;
Ezza North;Amuda Ward;;Amuda Health Centre;;;;;
Ezza North;Azuituma Ward;;Azuituma Health Clinic;;;;;
Ezza North;Ekka Ward;;Ekka Health Centre;;;;;
Ezza North;Ekka Ward;;Ekka  Millennium Development Goal Health Centre;;;;;
Ezza North;Inyere Ward;;Inyere  Millennium Development Goal Health Centre;;;;;
Ezza North;Nkomoro Ward;;Nkomoro Health Centre;;;;;
Ezza North;Nkomoro Ward;;Ndubuisi Hospital;;;;;
Ezza North;Ogboji Ward;;Ndiagu Ogboji MDGs;;;;;
Ezza North;Ogboji Ward;;Imoha Cottage Hospital;;;;;
Ezza North;Ogboji Ward;;Achiagu Health Centre;;;;;
Ezza North;Ogbuinyagu Ward;;Ndiegu Ogbuinyaga Health Centre;;;;;
Ezza North;Okposi Ward;;St. Anthony Maternity;;;;;
Ezza North;Omege Umuezekoha Ward;;Omege Health Centre;;;;;
Ezza North;Oriuzor Ward;;Oriuzor Basic Health Clinic;;;;;
Ezza North;Oriuzor Ward;;Ngamgbo Azu Health Post;;;;;
Ezza North;Oriuzor Ward;;Umuome Health Centre;;;;;
Ezza North;Oriuzor Ward;;Odeligbo MCH;;;;;
Ezza North;Oshiegbe Ward;;Oshiegbe Health Centre;;;;;
Ezza North;Oshiegbe Ward;;Baptist Hospital and Maternity;;;;;
Ezza North;Umuezekoha Ward;;St Deakins Maternity Home;;;;;
Ezza North;Umuezekoha Ward;;Okpoku Egbe Health Centre;;;;;
Ezza North;Umuezekoha Ward;;Okaleru Health Centre Millennium Development Goals;;;;;
Ezza North;Umuezekoha Ward;;Okaleru  Health Centre;;;;;
Ezza North;Umuezekoha Ward;;Enirina Health Post;;;;;
Ezza North;Umuezekoha Ward;;Azueboka Health Post;;;;;
Ezza North;Umuezeoka Ward;;Udenyi staff clinic;;;;;
Ezza North;Umuoghara Ward;;Ugbalaba Umuoghara Health Centre;;;;;
Ezza North;Umuoghara Ward;;Umuoghara Millennium Development Goal Health Centre;;;;;
Ezza North;Umuoghara Ward;;Okposi Health Centre;;;;;
Ezza North;Umuoghara Ward;;Ogharugo Health Clinic;;;;;
Ezza North;Umuoghara Ward;;Azunramura Health Clinic;;;;;
Ezza North;Umuoghara Ward;;Maternal Child Health Okposi;;;;;
Ezza North;Umuoghara Ward;;Umugboke Oriuzor Health Centre;;;;;
Ezza North;Umuoghara Ward;;M.D.Gs Ebiaji;;;;;
Ezza North;Umuoghara Ward;;Izundu Clinic and Maternity;;;;;
Ezza North;Umuoghara Ward;;Ebiaji Maternal and Child Health Centre;;;;;
Ezza South;Amaezekwe Ward;;Amaezekwe Health Centre;;;;;
Ezza South;Amagu Ward;;Amagu Health Centre;;;;;
Ezza South;Amajim Ward;;Amajim Health Centre;;;;;
Ezza South;Amana Ward;;Amana Health Centre;;;;;
Ezza South;Amana Ward;;Amana Millennium Development Goal;;;;;
Ezza South;Ameka Ward;;Ihotor Health Centre;;;;;
Ezza South;Ameka Ward;;Amalekuna Health Centre;;;;;
Ezza South;Amudo Okoffia Ward;;Amudo Health Centre;;;;;
Ezza South;Amudo Okoffia Ward;;Okoffia Azuebonyi Health Centre;;;;;
Ezza South;Amudo Okoffia Ward;;St Vincent Hosiptal Amudo;;;;;
Ezza South;Amudo Okoffia Ward;;Okoffia Health Centre;;;;;
Ezza South;Amuzu Ward;;Amuzu Health Centre;;;;;
Ezza South;Azuebonyi Idembia Ward;;Azuebonyi Idembia Health Centre;;;;;
Ezza South;Echara Ward;;Echara Millenium Development Goal Health Centre;;;;;
Ezza South;Echara Ward;;Chidindu Medical Clinic;;;;;
Ezza South;Ezeburugbala Ward;;Ezeburugbala Health Post;;;;;
Ezza South;Ezzama Ward;;Ezzama Health Centre;;;;;
Ezza South;Ezzama Ward;;Ejinnaka Maternity Home;;;;;
Ezza South;Ezzama Ward;;Imeabali Health Centre;;;;;
Ezza South;Ezzama Ward 2;;Uzodinma Hospital;;;;;
Ezza South;Ikwuato Idembia Ward;;Ikwuator Health Centre;;;;;
Ezza South;Nsokkara (Omege) Ward;;Nsokkara Health Centre;;;;;
Ezza South;Onueke Ward;;Onueke General Hospital;;;;;
Ezza South;Onueke Ward;;Onueke Maternal and Child Health Care;;;;;
Ezza South;Onueke Ward;;Divine Favour Maternity Home;;;;;
Ezza South;Umunwagu Idembia Ward;; Ezza East  Maternal and Child Health Care ;;;;;
Ezza South;Umunwagu Idembia Ward;;Umunwagu Health P0st;;;;;
Ikwo;Abina Ward;;Abina Health Centre;;;;;
Ikwo;Abina Ward;;Abina Millennium Developement Goal Health;;;;;
Ikwo;Amainyima Ward;;Odeligbo Health Centre;;;;;
Ikwo;Echialike Ward;;Echialike Health Centre;;;;;
Ikwo;Eka Awoke Ward;;Onuafiukwa Health Post;;;;;
Ikwo;Eka Awoke Ward;;Ndufu Umota Millennium Development Goal Health Centre;;;;;
Ikwo;Ekpaomaka Ward;;Ebiem Health Centre;;;;;
Ikwo;Ekpaomaka Ward;;Igboji General Hospital;;;;;
Ikwo;Ekpaomaka Ward;;Imeabali/Ndiechi Health Post;;;;;
Ikwo;Ekpelu Ward;;Amainyima Health Post;;;;;
Ikwo;Ekpelu Ward;;Ameka Health Post;;;;;
Ikwo;Ekpelu Ward;;Inyimagu Ameka Health Centre;;;;;
Ikwo;Enyibichiri Ward;;Model Health Centre Enyibichiri;;;;;
Ikwo;Enyibichiri Ward;;Enyibichiri Millennium Development Goal Health Centre ;;;;;
Ikwo;Ettam Ward;;Elugwu Ettam Health Centre;;;;;
Ikwo;Ettam Ward;;Ettam Health Centre;;;;;
Ikwo;Igbudu Ward;;Ogagbo Health Post;;;;;
Ikwo;Ndegu Echara Ward;;Nzashi Health Post;;;;;
Ikwo;Ndegu Echara Ward;;Uzochi Clinic and Maternity;;;;;
Ikwo;Ndegu Echara Ward;;RIM Hospital (Ndegu Echara);;;;;
Ikwo;Ndegu Igbudu Ward;;Ogagbo Millennium Development Goal Health Centre;;;;;
Ikwo;Ndiagu Amagu Ward 1;;Ndiagu Amagu Health Centre;;;;;
Ikwo;Ndiagu Amagu Ward 1;;Ororia Health Centre;;;;;
Ikwo;Ndiagu Amagu Ward 1;;Millennium Development Goal Health Centre, Ndiagu Amagu;;;;;
Ikwo;Ndiagu Amagu Ward 2;;Item Health Centre;;;;;
Ikwo;Ndiagu Inyimagu Ward ;;Oferekpe Dispensary;;;;;
Ikwo;Ndiagu Inyimagu Ward ;;Odomowo Health Centre;;;;;
Ikwo;Ndiagu Inyimagu Ward ;;Odomowo Millennium Development Goal Health Centre;;;;;
Ikwo;Ndufu  Inyimagu Ward;;Agubia Cottage Hospital;;;;;
Ikwo;Ndufu  Inyimagu Ward;;Amunu Health Post;;;;;
Ikwo;Ndufu  Inyimagu Ward;;Effemgbabu Health Center;;;;;
Ikwo;Ndufu Alike Ward;;Onunwakpu Health Post;;;;;
Ikwo;Ndufu Alike Ward;;Ndufu Alike Millennium Development Goal Health Centre;;;;;
Ikwo;Ndufu Amagu 1 Ward;;Ndiegwo Health Post;;;;;
Ikwo;Ndufu Amagu 2 Ward;;Ohatekwe Health Centre;;;;;
Ikwo;Ndufu Amagu 2 Ward;;Igweledoha Health Post;;;;;
Ikwo;Ndufu Echara Ward;;Echara Health Centre (Ndufu Echara);;;;;
Ikwo;Ndufu Echara Ward;;Obegu Eleke Health Centre;;;;;
Ikwo;Ndufu Igbudu Ward;;Imogo Health Post;;;;;
Ikwo;Noyo Ward;;Noyo Millennium Development Goal Health Centre;;;;;
Ikwo;Noyo Ward;;Noyo Health Centre;;;;;
Ishielu;Agba Ward;;Amagu Agba Health Post;;;;;
Ishielu;Aguoza Ward;;Aguozu Health Post;;;;;
Ishielu;Amaokwe Ward;;Amaokwe Health Post;;;;;
Ishielu;Amazu Ward;;Amazu Health Post;;;;;
Ishielu;Ezekuna/Nkomoro/ Eguhuo Ward;;Ugboenyim Health Centre;;;;;
Ishielu;Ezekuna/Nkomoro/ Eguhuo Ward;;Ezzagu Health Centre;;;;;
Ishielu;Ezekuna/Nkomoro/ Eguhuo Ward;;Eguto Health Centre;;;;;
Ishielu;Ezekuna/Nkomoro/ Eguhuo Ward;;Ezekuna Health Centre;;;;;
Ishielu;Ezekuna/Nkomoro/ Eguhuo Ward;;Marist Hospital and Maternity;;;;;
Ishielu;Ezzilo Ward;;Amozanu Millennium Development Goal Health Centre Amozanu;;;;;
Ishielu;Ezzilo Ward;;Ezillo Health Post;;;;;
Ishielu;Ezzilo Ward;;Ndiagu Umuezeoke Health Post;;;;;
Ishielu;Ezzilo Ward;;Ukamaka Health Centre;;;;;
Ishielu;Ikwuano Ward;;Azituma Health Post;;;;;
Ishielu;Ikwuano Ward;;Agba General Hospital;;;;;
Ishielu;Inyaba Ward;;Azuofia Health Centre;;;;;
Ishielu;Iyionu Ward;;Iyonu Health Post;;;;;
Ishielu;Ndiegu Ward;;Ndiegu Okpoto Health Post;;;;;
Ishielu;Nkalagu Ward;;Nkalagu Health Centre;;;;;
Ishielu;Nkalagu Ward;;Amavu HC;;;;;
Ishielu;Nkalaha Ward;;Nkalaha Health Centre;;;;;
Ishielu;Ntezi Ward;;Ntezi Health Centre;;;;;
Ishielu;Ntezi Ward;;Ohage Health Post;;;;;
Ishielu;Obegu Ward;;Obeagu Health Centre;;;;;
Ishielu;Ogbogun/Onuoji Ward;;Azuinyaba Health Centre;;;;;
Ishielu;Ogbogun/Onuoji Ward;;Ogbogum Health Post;;;;;
Ishielu;Ogboji Eguhuo Ward;;Eguhuo Health Centre;;;;;
Ishielu;Ohafia Ward;;Ohofia Agba Health Centre;;;;;
Ishielu;Okpoto Ward;;Ebonyi Okpoto Health Post;;;;;
Ishielu;Okpoto Ward;;Okpoto Health Centre;;;;;
Ishielu;Onunweke Ward;;Onunweke Health Centre;;;;;
Ishielu;Umuezoke Ward;;Umuezoke Health Post;;;;;
Ishielu;Umuhuali Ward;;Umuhuali Health Centre;;;;;
Ishielu;Umuhuali Ward;;Onunwafor Health Post;;;;;
Ishielu;Umuhuali Ward;;Azuogbagu Health Post;;;;;
Ivo;Akaeze Ukwu Ward;;Mgbede Health Post;;;;;
Ivo;Akaeze Ukwu Ward;;Akaeze Ukwu Health Post;;;;;
Ivo;Akaeze Ukwu Ward;;Mgbede Akanto Millennium Development Goal Health Centre;;;;;
Ivo;Amaeze Ward;;Amaeze Health Centre;;;;;
Ivo;Amaeze Ward;;Amata Health Centre;;;;;
Ivo;Amaeze Ward;;Nyeche Hospital;;;;;
Ivo;Amagu Ward (Ivo);;Amagu Ihie Health Centre;;;;;
Ivo;Amagu Ward (Ivo);;Ishiagu Basic Health Centre ;;;;;
Ivo;Amonye Ward;;Amonye Health Post;;;;;
Ivo;Ihenta Ward;;Akaeze Basic Health Centre Ugwuagba;;;;;
Ivo;Ihenta Ward;;Blessed Hospital Ogidin Akaeze;;;;;
Ivo;Iyioji Ward;;Iyioji Health Centre;;;;;
Ivo;Iyioji Ward;;Mama Theresa Maternity Home;;;;;
Ivo;Iyioji Ward;;Obulor Health Centre;;;;;
Ivo;Ndiokoro Ukwu Ward;;Afikpo Road Health Centre;;;;;
Ivo;Ndiokoro Ukwu Ward;;Ekembe Health Post;;;;;
Ivo;Ndiokoro Ukwu Ward;;Ndiokoro Ukwu MDG;;;;;
Ivo;Ndiokoro Ukwu Ward;;Ndiobasi Health Post;;;;;
Ivo;Ndiokoro Ukwu Ward;;Ndiugbugbo Health Post;;;;;
Ivo;Ngwogwo Ward;;Ishiagu General Hospital;;;;;
Ivo;Ngwogwo Ward;;Ngwogwo H/C;;;;;
Ivo;Obinagu Ward;;Isiaka Model Health Centre;;;;;
Ivo;Obinagu Ward;;Ayaragu Health Post;;;;;
Ivo;Okue Ward;;Nzerem Health Post;;;;;
Ivo;Okue Ward;;Okue Health Centre;;;;;
Ivo;Okue Ward;;Okofia H/C;;;;;
Ivo;Okue Ward;;Ogwor Health Centre;;;;;
Ivo;Umuobor Akaeze Ward;;Ndiachi Health Post;;;;;
Izzi;Agbaja Mgbo Ward;;Ominyi Health Centre;;;;;
Izzi;Agbaja Mgbo Ward;;Mgbo Agbaja Health Centre;;;;;
Izzi;Agbaja Offia Onwe Ward;;Ndiakpurata Health Post;;;;;
Izzi;Agbaja Offia Onwe Ward;;Faviour Health Centre;;;;;
Izzi;Agbaja Offia Onwe Ward;;Ndienyi Health Post;;;;;
Izzi;Agbaja Ward;;Opherekpe Health Centre;;;;;
Izzi;Anyanwigwe Ward;;Sudan United Mission Clinic (Izza);;;;;
Izzi;Anyanwigwe Ward;;Okaleru Health Centre;;;;;
Izzi;Anyanwigwe Ward;;Nwofe Health Centre;;;;;
Izzi;Anyanwigwe Ward;;Amachara Health Centre;;;;;
Izzi;Ete Ward;;Ette Health Centre;;;;;
Izzi;Ete Ward;;Achacha Health Post;;;;;
Izzi;Ezza Inyimagu Igbuhu Ward;;MDG Mkporume;;;;;
Izzi;Ezza Inyimagu Igbuhu Ward;;Ikenyi Health Centre;;;;;
Izzi;Ezza Inyimagu Igbuhu Ward;;Igbuhu Otuma Health Centre;;;;;
Izzi;Ezza Inyimagu Izzi-Ogo Ward;;Iziogo Health Centre;;;;;
Izzi;Ezza Inyimagu Ndiagu Ward;;Offiankwu HC;;;;;
Izzi;Ezza Ofu Ward;;Ezzaofu Health Centre;;;;;
Izzi;Ezza Ofu Ward;;God is Able Clinic;;;;;
Izzi;Ezza Ofu Ward;;Ezzagu Health Centre (Izzi);;;;;
Izzi;Ezza Ofu Ward;;Ndinwamgba Health Post;;;;;
Izzi;Iboko Ward;; Agbaenyim Millennium Development Goal Health Centre;;;;;
Izzi;Igbeagu 2 Ndietta Ward;;Nchoko Health Centre;;;;;
Izzi;Igbeagu 2 Ndietta Ward;;Amuzu Health Centre (Izzi);;;;;
Izzi;Igbeagu 2 Ndietta Ward;;Oferekpe Health Centre;;;;;
Izzi;Igbeagu 3 Ward;;Ndiofutu Health Post;;;;;
Izzi;Igbeagu 3 Ward;;Ochafu Health Centre;;;;;
Izzi;Igbeagu 3 Ward;;Onu-Nwakpu Health Centre;;;;;
Izzi;Igbeagu 3 Ward;;Ndubia Health Centre;;;;;
Izzi;Igbeagu 3 Ward;;Oferekpe Ezza Inyi;;;;;
Izzi;Igbeagu Nduogbu Ward;;Onuebonyi Health Centre;;;;;
Izzi;Igbeagu Nduogbu Ward;;Nwezenyi Health Centre;;;;;
Izzi;Igbeagu Nduogbu Ward;;St Veronica Clinic;;;;;
Izzi;Igbuhu Ward;;Ikenyi Millennium Development Goal Health Centre ;;;;;
Izzi;Mgbabeluzor Ward;;God's Time (Otam) Hospital;;;;;
Izzi;Mgbabeluzor Ward;;Izinyi HF;;;;;
Izzi;Mgbalukwu Inyimagu Ward;;Ndingele Health Post;;;;;
